TradeMaximizer Version 1.4a
Options: ALLOW-DUMMIES LINEAR-PRIORITIES REQUIRE-COLONS REQUIRE-USERNAMES SHOW-MISSING SMALL-STEP=0 BIG-STEP=1

Input Checksum: 304726fc4aebfe6c9fe9fbeb5759a89
ERRORS:
**** Item %BARRAGE_DUEL for user (LOMAX1983) is repeated in want list for 96.
**** Item %BOT_FACTORY for user (MAGUN071) is repeated in want list for 1054.
**** Item %BOT_FACTORY for user (MAGUN071) is repeated in want list for 1055.
**** Item %BOT_FACTORY for user (MAGUN071) is repeated in want list for 1057.
**** Item %BOT_FACTORY for user (MAGUN071) is repeated in want list for 1058.
**** Item %DEAD_RECKONING for user (KMET) is repeated in want list for 965.
**** Item %EVENFALL for user (JINGOWAWA) is repeated in want list for 1102.
**** Item %EVENFALL for user (JINGOWAWA) is repeated in want list for 1914.
**** Item %FALL_OF_ROME for user (JINGOWAWA) is repeated in want list for 1102.
**** Item %FALL_OF_ROME for user (JINGOWAWA) is repeated in want list for 1914.
**** Item %GUTENBERG for user (JINGOWAWA) is repeated in want list for 1102.
**** Item %GUTENBERG for user (JINGOWAWA) is repeated in want list for 1914.
**** Item %HARD_CITY for user (JINGOWAWA) is repeated in want list for 1102.
**** Item %HARD_CITY for user (JINGOWAWA) is repeated in want list for 1914.
**** Item %LEGENDARY_ENCOUNTERS_AN_ALIEN_DECK_BUILDING_GAME for user (JAJKOS) contains item 202 sender from the same user ((JAJKOS))
**** Item %OVERBOSS for user (JINGOWAWA) is repeated in want list for 1102.
**** Item %OVERBOSS for user (JINGOWAWA) is repeated in want list for 1914.
**** Item %REVIVE for user (JINGOWAWA) is repeated in want list for 1102.
**** Item %REVIVE for user (JINGOWAWA) is repeated in want list for 1914.
**** Item %SETI for user (ISKRANAPROCHY) is repeated in want list for 379.
**** Item %WHITE for user (GRIMCLASH) is repeated in want list for 428.
**** Item %WHITE for user (GRIMCLASH) is repeated in want list for 430.
**** Item %WHITE for user (GRIMCLASH) is repeated in want list for 431.
**** Item 11 is repeated in want list for %KUTN_HORA for user (KDSZ).
**** Item 1267 is repeated in want list for 850.
**** Item 1335 is repeated in want list for 1670.
**** Item 1642 is repeated in want list for 850.
**** Item 1933 is repeated in want list for 1819.
**** Item 1989 is repeated in want list for 1293.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 2055 is repeated in want list for 1677.
**** Item 517 is repeated in want list for 1295.
**** Item 631 is repeated in want list for 1293.
**** Item 677 is repeated in want list for 850.
**** Item 776 is repeated in want list for 1907.
**** Item 776 is repeated in want list for 1912.
**** Item 823 is repeated in want list for 1819.
**** Item 867 is repeated in want list for 850.
**** Item 913 is repeated in want list for 1293.
**** Unknown item %TICKET_TO_RIDE_PLAY_PINK for user (TOPBGG) (1 occurrence)
**** Unknown item 1106 (18 occurrences)
**** Unknown item 1110 (2 occurrences)
**** Unknown item 1112 (2 occurrences)
**** Unknown item 1113 (13 occurrences)
**** Unknown item 1114 (4 occurrences)
**** Unknown item 1407 (8 occurrences)
**** Unknown item 1454 (18 occurrences)
**** Unknown item 1466 (16 occurrences)
**** Unknown item 1467 (2 occurrences)
**** Unknown item 1468 (7 occurrences)
**** Unknown item 1469 (13 occurrences)
**** Unknown item 1470 (6 occurrences)
**** Unknown item 1612 (7 occurrences)
**** Unknown item 1632 (80 occurrences)
**** Unknown item 1633 (17 occurrences)
**** Unknown item 1637 (118 occurrences)
**** Unknown item 1638 (10 occurrences)
**** Unknown item 1639 (8 occurrences)
**** Unknown item 1654 (2 occurrences)
**** Unknown item 1655 (13 occurrences)
**** Unknown item 1656 (4 occurrences)
**** Unknown item 1657 (9 occurrences)
**** Unknown item 1658 (8 occurrences)
**** Unknown item 1735 (17 occurrences)
**** Unknown item 1840 (17 occurrences)
**** Unknown item 1841 (36 occurrences)
**** Unknown item 1851 (12 occurrences)
**** Unknown item 1946 (8 occurrences)
**** Unknown item 2051 (10 occurrences)
**** Unknown item 2052 (37 occurrences)
**** Unknown item 361 (3 occurrences)
**** Unknown item 363 (19 occurrences)
**** Unknown item 364 (8 occurrences)
**** Unknown item 365 (14 occurrences)
**** Unknown item 366 (3 occurrences)
**** Unknown item 367 (13 occurrences)
**** Unknown item 368 (3 occurrences)
**** Unknown item 369 (5 occurrences)
**** Unknown item 374 (17 occurrences)
**** Unknown item 533 (3 occurrences)
**** Unknown item 885 (2 occurrences)
**** Unknown item 918 (164 occurrences)
**** Unknown item 919 (17 occurrences)
**** Unknown item TILETUM (1 occurrence)
**** Unknown item  1408 (1 occurrence)

TRADE LOOPS (391 total trades):

(DORGA1) 229           receives (SATINO4) 502
(KONTRABAS) 454        receives (FRAMZ_PL) 871         and sends to (BOARDGAMESDEV) 1364
(KONTRABAS) 455                    does not trade
(KONTRABAS) 461        receives (PATRYKGALKA) 65       and sends to (RAFMIX) 891
(KONTRABAS) 462                    does not trade
(KONTRABAS) 463                    does not trade
(KONTRABAS) 464                    does not trade
(KONTRABAS) 465        receives (PANCOR) 1429          and sends to (GARG) 1591
(KONTRABAS) 466                    does not trade
(KONTRABAS) 467                    does not trade
(KONTRABAS) 468                    does not trade
(KONTRABAS) 469                    does not trade
(KONTRABAS) 470        receives (GRYZLI83) 1239        and sends to (MISIENCJUSZ) 92
(KONTRABAS) 471                    does not trade
(KONTRABAS) 472                    does not trade
(KONTRABAS) 473                    does not trade
(KONTRABAS) 474        receives (BORRYS) 1864          and sends to (MRCICHY) 613
(KONTRABAS) 475        receives (PUSHEENEIRO) 2028     and sends to (PATRYKGALKA) 75
(KOPEC) 587            receives (ZIELONESZKIELKO) 1393 and sends to (ZIELONESZKIELKO) 1393
(KOPEC) 588                        does not trade
(KOPEC) 589                        does not trade
(KOPEC) 590                        does not trade
(KOPEC) 591                        does not trade
(KOPEC) 592                        does not trade
(KOPEC) 593                        does not trade
(KOPEC) 594                        does not trade
(KOPEC) 595            receives (PLANSZOWIEC) 1934     and sends to (MAFIN_) 216
(KOPEC) 596                        does not trade
(KOPEC) 597                        does not trade
(KOPEC) 598                        does not trade
(KOPEC) 599                        does not trade
(KOPEC) 600                        does not trade
(KOPEC) 601                        does not trade
(KOPEC) 602                        does not trade
(KOPEC) 603                        does not trade
(KOPEC) 604            receives (WOJCIECHS) 1929       and sends to (LISEK2000) 1326
(KOPEC) 605                        does not trade
(KOPEC) 606                        does not trade
(KOPEC) 607                        does not trade
(KOPEC) 608                        does not trade
(KOPEC) 609                        does not trade
(KOPEC) 611                        does not trade
(KOSHIASH) 1621        receives (PAWEL_G) 2079         and sends to (ATRAPANTHERA) 753
(KOSHIASH) 536                     does not trade
(KOSHIASH) 537                     does not trade
(KOSHIASH) 538                     does not trade
(KOSHIASH) 539                     does not trade
(KOSHIASH) 540                     does not trade
(KOSHIASH) 541                     does not trade
(KRYSTEK) 1399         receives (KATSEK) 1641          and sends to (NEDENO) 528
(KRYSTEK) 1400         receives (GODUNOW) 667          and sends to (PANCOR) 321
(KRYSTEK) 1402                     does not trade
(KRYSTEK) 1403                     does not trade
(KRYSTEK) 1622         receives (ISKRANAPROCHY) 379    and sends to (GRYZLI83) 1821
(KUBULUNKU93) 943      receives (MATEO86) 2062         and sends to (MOR7) 122
(KUBULUNKU93) 944      receives (PANCOR) 313           and sends to (SATINO4) 502
(LEINADUS) 1116        receives (PIOTRSZYJKA) 1017     and sends to (PIOTRSZYJKA) 1017
(LEINADUS) 1117                    does not trade
(LEINADUS) 1118                    does not trade
(LEINADUS) 1119                    does not trade
(LEINADUS) 1120                    does not trade
(LEINADUS) 1121                    does not trade
(LEINADUS) 1122                    does not trade
(LEINADUS) 1124                    does not trade
(LEINADUS) 1128                    does not trade
(LEINADUS) 1129                    does not trade
(LEINADUS) 1130                    does not trade
(LEINADUS) 1131                    does not trade
(LEINADUS) 1132                    does not trade
(LEINADUS) 1133                    does not trade
(LEINADUS) 1134                    does not trade
(LEINADUS) 1135                    does not trade
(LEINADUS) 1752        receives (JBLAZE) 1204          and sends to (FRAMZ_PL) 871
(LISEK2000) 1301                   does not trade
(LISEK2000) 1302                   does not trade
(LISEK2000) 1303                   does not trade
(LISEK2000) 1304                   does not trade
(LISEK2000) 1305                   does not trade
(LISEK2000) 1306                   does not trade
(LISEK2000) 1307                   does not trade
(LISEK2000) 1308                   does not trade
(LISEK2000) 1309                   does not trade
(LISEK2000) 1310                   does not trade
(LISEK2000) 1311                   does not trade
(LISEK2000) 1312                   does not trade
(LISEK2000) 1313                   does not trade
(LISEK2000) 1314                   does not trade
(LISEK2000) 1315                   does not trade
(LISEK2000) 1316                   does not trade
(LISEK2000) 1317                   does not trade
(LISEK2000) 1318                   does not trade
(LISEK2000) 1319                   does not trade
(LISEK2000) 1320                   does not trade
(LISEK2000) 1321                   does not trade
(LISEK2000) 1322                   does not trade
(LISEK2000) 1323                   does not trade
(LISEK2000) 1324                   does not trade
(LISEK2000) 1325                   does not trade
(LISEK2000) 1326       receives (KOPEC) 604            and sends to (ATRAPANTHERA) 101
(LISEK2000) 1327                   does not trade
(LISEK2000) 1328                   does not trade
(LISEK2000) 1329       receives (PANCOR) 283           and sends to (MAJKOS) 552
(LISEK2000) 1330                   does not trade
(LISEK2000) 1331       receives (RALFMARK) 1182        and sends to (RALFMARK) 1189
(LISEK2000) 1332                   does not trade
(LISEK2000) 1333                   does not trade
(LISEK2000) 1334       receives (PANCOR) 322           and sends to (ULTAN1990) 916
(LISEK2000) 1335                   does not trade
(LISEK2000) 1336                   does not trade
(LISEK2000) 1337       receives (TRINGA) 806           and sends to (STACHUSTACH187) 221
(LISEK2000) 1338                   does not trade
(LISEK2000) 1339                   does not trade
(LISEK2000) 1340                   does not trade
(LISEK2000) 1341       receives (RYSKAL) 1027          and sends to (DZIUM8) 377
(LISEK2000) 1342                   does not trade
(LISEK2000) 1343                   does not trade
(LISEK2000) 1344                   does not trade
(LISEK2000) 1345                   does not trade
(LISEK2000) 1346                   does not trade
(LISEK2000) 1347                   does not trade
(LISEK2000) 1348                   does not trade
(LISEK2000) 1349                   does not trade
(LISEK2000) 1350                   does not trade
(LISEK2000) 1351                   does not trade
(LISEK2000) 1352                   does not trade
(LISEK2000) 1353                   does not trade
(LISEK2000) 1354       receives (GRUNWALD) 494         and sends to (PROPI) 497
(LISEK2000) 1355                   does not trade
(LISEK2000) 1356                   does not trade
(LISEK2000) 1357       receives (GRUNWALD) 227         and sends to (ZIEZIOR) 662
(LISEK2000) 1358                   does not trade
(LISEK2000) 1359                   does not trade
(LISEK2000) 1360                   does not trade
(LISEK2000) 1375                   does not trade
(LISEK2000) 1376                   does not trade
(LISEK2000) 1377                   does not trade
(LOMAX1983) 100        receives (PATRYKGALKA) 840      and sends to (PROPI) 500
(LOMAX1983) 96                     does not trade
(LOMAX1983) 97                     does not trade
(LOMAX1983) 99                     does not trade
(LUKASHI) 1794                     does not trade
(LUKASHI) 1796         receives (ZIELONESZKIELKO) 1395 and sends to (MAFIN_) 220
(LUKASHI) 1797                     does not trade
(LUKASHI) 1798                     does not trade
(LUKASHI) 1799                     does not trade
(LUKASHI) 1800                     does not trade
(LUKASHI) 1801                     does not trade
(LUKASHI) 1803                     does not trade
(LUKASZ90) 1894                    does not trade
(LUKASZ90) 1895                    does not trade
(LUKASZ90) 1896        receives (GROR) 1207            and sends to (VOYDEN) 1991
(LUKASZ90) 1897                    does not trade
(LUKASZ90) 1898                    does not trade
(LUKASZ90) 1899                    does not trade
(LUKASZ90) 1904                    does not trade
(LUKASZ90) 1906                    does not trade
(LUKASZ90) 1908                    does not trade
(L_C_F_R) 2069                     does not trade
(MAAATI) 1092                      does not trade
(MAAATI) 1093                      does not trade
(MAAATI) 618                       does not trade
(MAAATI) 619                       does not trade
(MAAATI) 620                       does not trade
(MAAATI) 621           receives (RUSTY3000) 851        and sends to (ADMI99) 36
(MAAATI) 622                       does not trade
(MAAATI) 623                       does not trade
(MAAATI) 624                       does not trade
(MAAATI) 625                       does not trade
(MAAATI) 626                       does not trade
(MAAATI) 627                       does not trade
(MAAATI) 747                       does not trade
(MAAATI) 754           receives (RODAN77) 355          and sends to (HANEK) 771
(MAAATI) 759                       does not trade
(MAAATI) 765                       does not trade
(MAAATI) 857                       does not trade
(MAAATI) 973                       does not trade
(MACCOWY) 1769                     does not trade
(MACCOWY) 1770                     does not trade
(MACCOWY) 1771                     does not trade
(MACCOWY) 1772                     does not trade
(MADZIALENA7) 1847                 does not trade
(MADZIALENA7) 1850     receives (MATTBAT11) 554        and sends to (CHAABER) 697
(MADZIALENA7) 1852                 does not trade
(MADZIALENA7) 1853                 does not trade
(MADZIALENA7) 1854                 does not trade
(MADZIALENA7) 1855                 does not trade
(MADZIALENA7) 1856                 does not trade
(MADZIALENA7) 1858                 does not trade
(MADZIALENA7) 1861                 does not trade
(MADZIALENA7) 1863                 does not trade
(MADZIALENA7) 1865                 does not trade
(MADZIALENA7) 1867                 does not trade
(MAFIN_) 210                       does not trade
(MAFIN_) 211                       does not trade
(MAFIN_) 212                       does not trade
(MAFIN_) 213                       does not trade
(MAFIN_) 214                       does not trade
(MAFIN_) 215                       does not trade
(MAFIN_) 216           receives (KOPEC) 595            and sends to (BORRYS) 1868
(MAFIN_) 217                       does not trade
(MAFIN_) 218                       does not trade
(MAFIN_) 219                       does not trade
(MAFIN_) 220           receives (LUKASHI) 1796         and sends to (KACZIM) 113
(MAFIN_) 909                       does not trade
(MAGICPEPE) 516                    does not trade
(MAGICPEPE) 517                    does not trade
(MAGUN071) 1054                    does not trade
(MAGUN071) 1055                    does not trade
(MAGUN071) 1057        receives (WAMPIK) 1820          and sends to (SIPIO) 1717
(MAGUN071) 1058                    does not trade
(MAJKELERYK) 1405                  does not trade
(MAJKELERYK) 1406      receives (KACZIM) 113           and sends to (CORQAN) 1010
(MAJKELERYK) 858                   does not trade
(MAJKOS) 551                       does not trade
(MAJKOS) 552           receives (LISEK2000) 1329       and sends to (CIUNIEK) 190
(MAJKOS) 553                       does not trade
(MAJZOWNIK) 1263                   does not trade
(MAJZOWNIK) 1264                   does not trade
(MAJZOWNIK) 1265                   does not trade
(MAJZOWNIK) 1266                   does not trade
(MAJZOWNIK) 1267       receives (BAARTOSZZ) 582        and sends to (PANCOR) 1425
(MAJZOWNIK) 1268                   does not trade
(MAJZOWNIK) 1269                   does not trade
(MAJZOWNIK) 1270                   does not trade
(MAJZOWNIK) 1271                   does not trade
(MAJZOWNIK) 1272                   does not trade
(MAJZOWNIK) 1273                   does not trade
(MAJZOWNIK) 1274                   does not trade
(MAJZOWNIK) 1275                   does not trade
(MAJZOWNIK) 1276                   does not trade
(MAJZOWNIK) 1277                   does not trade
(MAJZOWNIK) 1278                   does not trade
(MAJZOWNIK) 1279                   does not trade
(MAJZOWNIK) 1280                   does not trade
(MAJZOWNIK) 1281                   does not trade
(MAJZOWNIK) 1282                   does not trade
(MAJZOWNIK) 1283                   does not trade
(MAJZOWNIK) 1284                   does not trade
(MAJZOWNIK) 1285                   does not trade
(MAJZOWNIK) 1286                   does not trade
(MAMCZAR63) 1046                   does not trade
(MAMCZAR63) 1047                   does not trade
(MANWEPL) 443                      does not trade
(MANWEPL) 444                      does not trade
(MARBEL) 1649                      does not trade
(MARBEL) 1650                      does not trade
(MARBEL) 1651                      does not trade
(MARBEL) 1652                      does not trade
(MARBEL) 1653          receives (IRON84) 1819          and sends to (PANCOR) 284
(MARMILCZ) 1452        receives (PANCOR) 1425          and sends to (UNKNOWN0) 742
(MARMILCZ) 1453                    does not trade
(MARMILCZ) 859                     does not trade
(MARMILCZ) 860                     does not trade
(MARMILCZ) 862         receives (WOJCIECHS) 490        and sends to (PATRYKGALKA) 76
(MARMILCZ) 863         receives (NIDHOG) 2055          and sends to (WINSTER) 1818
(MARMILCZ) 864                     does not trade
(MARMILCZ) 866         receives (CHAABER) 698          and sends to (PANCOR) 2060
(MARMILCZ) 867         receives (DZIUM8) 377           and sends to (UNKNOWN0) 745
(MARMILCZ) 886                     does not trade
(MATEO86) 2057         receives (ATRAPANTHERA) 86      and sends to (CAFFREYRLS) 1670
(MATEO86) 2059         receives (CHAABER) 690          and sends to (PIOTRSZYJKA) 760
(MATEO86) 2061                     does not trade
(MATEO86) 2062         receives (PEPER777) 908         and sends to (KUBULUNKU93) 943
(MATEO86) 2064         receives (PLANSZOWIEC) 1921     and sends to (STACHUSTACH187) 2040
(MATTBAT11) 1018                   does not trade
(MATTBAT11) 1378                   does not trade
(MATTBAT11) 554        receives (DLAAGNIECHY) 484      and sends to (MADZIALENA7) 1850
(MATTBAT11) 555                    does not trade
(MATTBAT11) 556                    does not trade
(MATTBAT11) 557                    does not trade
(MATTBAT11) 558        receives (PEPER777) 913         and sends to (ASPENNR) 1296
(MATTBAT11) 559                    does not trade
(MATTBAT11) 560        receives (UNKNOWN0) 744         and sends to (KMET) 958
(MATTBAT11) 561        receives (KACZIM) 115           and sends to (CHAABER) 689
(MATTBAT11) 562                    does not trade
(MATTBAT11) 563        receives (CRAZZIE) 1107         and sends to (MS103) 1005
(MATTBAT11) 564                    does not trade
(MATTBAT11) 565                    does not trade
(MATTBAT11) 905                    does not trade
(MICHELITO42) 545      receives (PANCOR) 2104          and sends to (TAJKOON) 1380
(MICHELITO42) 546                  does not trade
(MICHELITO42) 547                  does not trade
(MICHELITO42) 548                  does not trade
(MICHELITO42) 549                  does not trade
(MISIENCJUSZ) 90                   does not trade
(MISIENCJUSZ) 91       receives (PATRYKGALKA) 75       and sends to (PATRYKGALKA) 65
(MISIENCJUSZ) 92       receives (KONTRABAS) 470        and sends to (RALFMARK) 1202
(MISIENCJUSZ) 93       receives (FRAMZ_PL) 873         and sends to (TEDOKA) 1931
(MISIENCJUSZ) 94                   does not trade
(MISIENCJUSZ) 95                   does not trade
(MOR7) 116             receives (GROR) 1614            and sends to (GROR) 1213
(MOR7) 117                         does not trade
(MOR7) 118                         does not trade
(MOR7) 119                         does not trade
(MOR7) 121                         does not trade
(MOR7) 122             receives (KUBULUNKU93) 943      and sends to (JBLAZE) 1228
(MOR7) 124                         does not trade
(MOR7) 130                         does not trade
(MOR7) 133                         does not trade
(MOR7) 136                         does not trade
(MOR7) 138             receives (HELLOWEEN85) 243      and sends to (ZIEZIOR) 656
(MOR7) 140                         does not trade
(MOR7) 143                         does not trade
(MOR7) 144                         does not trade
(MOR7) 145                         does not trade
(MOR7) 146             receives (CLAVI) 748            and sends to (GROR) 1068
(MOR7) 148                         does not trade
(MOR7) 152                         does not trade
(MRCICHY) 613          receives (KONTRABAS) 474        and sends to (IRON84) 1819
(MRCICHY) 614                      does not trade
(MRCICHY) 615                      does not trade
(MRCICHY) 616                      does not trade
(MRCICHY) 617                      does not trade
(MS103) 1002                       does not trade
(MS103) 1003                       does not trade
(MS103) 1004                       does not trade
(MS103) 1005           receives (MATTBAT11) 563        and sends to (GROR) 1214
(MS103) 1006                       does not trade
(MS103) 1007                       does not trade
(MS103) 1008           receives (BOARDGAMESDEV) 1364   and sends to (ZIELONESZKIELKO) 1394
(MS103) 1009           receives (CIUNIEK) 198          and sends to (SYDONIAA) 731
(MZEPTER) 1754                     does not trade
(MZEPTER) 1755                     does not trade
(MZEPTER) 1756                     does not trade
(MZEPTER) 930                      does not trade
(MZEPTER) 931                      does not trade
(MZEPTER) 932                      does not trade
(MZEPTER) 934                      does not trade
(MZEPTER) 935                      does not trade
(MZEPTER) 936                      does not trade
(MZEPTER) 937                      does not trade
(MZEPTER) 938                      does not trade
(MZEPTER) 939                      does not trade
(MZEPTER) 940          receives (HELLOWEEN85) 244      and sends to (CRAZZIE) 823
(MZEPTER) 941                      does not trade
(NEDENO) 528           receives (KRYSTEK) 1399         and sends to (RYSKAL) 1023
(NIDHOG) 1136                      does not trade
(NIDHOG) 1137                      does not trade
(NIDHOG) 1138                      does not trade
(NIDHOG) 1139                      does not trade
(NIDHOG) 1140                      does not trade
(NIDHOG) 1141                      does not trade
(NIDHOG) 1142                      does not trade
(NIDHOG) 1143                      does not trade
(NIDHOG) 1144                      does not trade
(NIDHOG) 1145                      does not trade
(NIDHOG) 1146                      does not trade
(NIDHOG) 1147                      does not trade
(NIDHOG) 1148                      does not trade
(NIDHOG) 1149                      does not trade
(NIDHOG) 1150                      does not trade
(NIDHOG) 1151                      does not trade
(NIDHOG) 1152                      does not trade
(NIDHOG) 1153                      does not trade
(NIDHOG) 1154                      does not trade
(NIDHOG) 1155                      does not trade
(NIDHOG) 1156                      does not trade
(NIDHOG) 1157                      does not trade
(NIDHOG) 1158                      does not trade
(NIDHOG) 1159                      does not trade
(NIDHOG) 1160                      does not trade
(NIDHOG) 1161                      does not trade
(NIDHOG) 1162                      does not trade
(NIDHOG) 1163          receives (WARRTAIN) 571         and sends to (GARG) 1531
(NIDHOG) 1164                      does not trade
(NIDHOG) 1165                      does not trade
(NIDHOG) 1166                      does not trade
(NIDHOG) 1167                      does not trade
(NIDHOG) 1168                      does not trade
(NIDHOG) 1169                      does not trade
(NIDHOG) 1170                      does not trade
(NIDHOG) 1171                      does not trade
(NIDHOG) 1172                      does not trade
(NIDHOG) 1173                      does not trade
(NIDHOG) 1174                      does not trade
(NIDHOG) 1175          receives (RALFMARK) 1187        and sends to (FRAMZ_PL) 872
(NIDHOG) 1176                      does not trade
(NIDHOG) 1177                      does not trade
(NIDHOG) 1178                      does not trade
(NIDHOG) 1179                      does not trade
(NIDHOG) 1180                      does not trade
(NIDHOG) 1181                      does not trade
(NIDHOG) 1401                      does not trade
(NIDHOG) 1404                      does not trade
(NIDHOG) 1516                      does not trade
(NIDHOG) 1627                      does not trade
(NIDHOG) 2055          receives (UKI24) 1829           and sends to (MARMILCZ) 863
(NOT2NIGHT) 610                    does not trade
(OMAM1234) 926                     does not trade
(OMAM1234) 927                     does not trade
(OMAM1234) 929         receives (GODUNOW) 671          and sends to (WINSTER) 348
(OMAM1234) 933                     does not trade
(ORAISHA) 1757         receives (BARTP) 1705           and sends to (PIOTRSZYJKA) 757
(ORAISHA) 1758         receives (TAJKOON) 1379         and sends to (HARDKOR) 46
(PANCOR) 1408                      does not trade
(PANCOR) 1409                      does not trade
(PANCOR) 1410                      does not trade
(PANCOR) 1411                      does not trade
(PANCOR) 1412          receives (BAARTOSZZ) 234        and sends to (ROSETA) 1465
(PANCOR) 1413                      does not trade
(PANCOR) 1414                      does not trade
(PANCOR) 1415                      does not trade
(PANCOR) 1416                      does not trade
(PANCOR) 1417                      does not trade
(PANCOR) 1418                      does not trade
(PANCOR) 1419                      does not trade
(PANCOR) 1420                      does not trade
(PANCOR) 1421                      does not trade
(PANCOR) 1422                      does not trade
(PANCOR) 1423                      does not trade
(PANCOR) 1424                      does not trade
(PANCOR) 1425          receives (MAJZOWNIK) 1267       and sends to (MARMILCZ) 1452
(PANCOR) 1426                      does not trade
(PANCOR) 1427                      does not trade
(PANCOR) 1428                      does not trade
(PANCOR) 1429          receives (PIOTRSZYJKA) 764      and sends to (KONTRABAS) 465
(PANCOR) 1430                      does not trade
(PANCOR) 1431                      does not trade
(PANCOR) 1432                      does not trade
(PANCOR) 1433                      does not trade
(PANCOR) 1434                      does not trade
(PANCOR) 1435                      does not trade
(PANCOR) 1436                      does not trade
(PANCOR) 1437                      does not trade
(PANCOR) 1438                      does not trade
(PANCOR) 1439                      does not trade
(PANCOR) 1440                      does not trade
(PANCOR) 1441                      does not trade
(PANCOR) 1442                      does not trade
(PANCOR) 1461                      does not trade
(PANCOR) 1462                      does not trade
(PANCOR) 1464                      does not trade
(PANCOR) 2045                      does not trade
(PANCOR) 2060          receives (MARMILCZ) 866         and sends to (ASTRIELL88) 1127
(PANCOR) 2063                      does not trade
(PANCOR) 2065                      does not trade
(PANCOR) 2066                      does not trade
(PANCOR) 2067                      does not trade
(PANCOR) 2068                      does not trade
(PANCOR) 2074                      does not trade
(PANCOR) 2075                      does not trade
(PANCOR) 2076                      does not trade
(PANCOR) 2077                      does not trade
(PANCOR) 2078                      does not trade
(PANCOR) 2084                      does not trade
(PANCOR) 2085                      does not trade
(PANCOR) 2086                      does not trade
(PANCOR) 2087                      does not trade
(PANCOR) 2088                      does not trade
(PANCOR) 2089                      does not trade
(PANCOR) 2090                      does not trade
(PANCOR) 2091                      does not trade
(PANCOR) 2092                      does not trade
(PANCOR) 2093                      does not trade
(PANCOR) 2094                      does not trade
(PANCOR) 2095                      does not trade
(PANCOR) 2096                      does not trade
(PANCOR) 2097                      does not trade
(PANCOR) 2098                      does not trade
(PANCOR) 2099          receives (UNKNOWN0) 740         and sends to (CIUNIEK) 194
(PANCOR) 2100          receives (CAFFREYRLS) 1670      and sends to (BRZECHA) 542
(PANCOR) 2101                      does not trade
(PANCOR) 2102                      does not trade
(PANCOR) 2103                      does not trade
(PANCOR) 2104          receives (HARDKOR) 46           and sends to (MICHELITO42) 545
(PANCOR) 2105          receives (FREYA2226) 1802       and sends to (POKET) 2037
(PANCOR) 2106                      does not trade
(PANCOR) 2107                      does not trade
(PANCOR) 2108                      does not trade
(PANCOR) 246                       does not trade
(PANCOR) 247                       does not trade
(PANCOR) 248                       does not trade
(PANCOR) 249                       does not trade
(PANCOR) 250                       does not trade
(PANCOR) 251                       does not trade
(PANCOR) 252                       does not trade
(PANCOR) 253                       does not trade
(PANCOR) 254                       does not trade
(PANCOR) 255                       does not trade
(PANCOR) 256                       does not trade
(PANCOR) 257                       does not trade
(PANCOR) 258           receives (ULTAN1990) 916        and sends to (ZIELONESZKIELKO) 1392
(PANCOR) 259                       does not trade
(PANCOR) 260                       does not trade
(PANCOR) 261                       does not trade
(PANCOR) 262                       does not trade
(PANCOR) 263                       does not trade
(PANCOR) 264                       does not trade
(PANCOR) 265                       does not trade
(PANCOR) 266                       does not trade
(PANCOR) 267                       does not trade
(PANCOR) 268                       does not trade
(PANCOR) 269                       does not trade
(PANCOR) 270                       does not trade
(PANCOR) 271                       does not trade
(PANCOR) 272                       does not trade
(PANCOR) 273                       does not trade
(PANCOR) 274                       does not trade
(PANCOR) 275                       does not trade
(PANCOR) 276                       does not trade
(PANCOR) 277                       does not trade
(PANCOR) 278                       does not trade
